Area,Date,Area type,Region,Commodity category,Amount (USD),Amount 12 month rolling sum (USD)
Algeria,11/1/2020,Country or economy,Africa,Wind,135,135
Algeria,12/1/2020,Country or economy,Africa,All technologies,2914713,100206200
Algeria,12/1/2020,Country or economy,Africa,Batteries,2800347,24144976
Algeria,12/1/2020,Country or economy,Africa,EVs,15872,308485
Algeria,12/1/2020,Country or economy,Africa,Grid,29076,1823494
Algeria,12/1/2020,Country or economy,Africa,Heating and cooling systems,5590,69190369
Algeria,12/1/2020,Country or economy,Africa,Solar PV,63828,4738741
Algeria,12/1/2020,Country or economy,Africa,Wind,0,135
Algeria,1/1/2021,Country or economy,Africa,All technologies,991138,92271945
Algeria,1/1/2021,Country or economy,Africa,Batteries,621881,23653544
Algeria,1/1/2021,Country or economy,Africa,EVs,28038,312672
Algeria,1/1/2021,Country or economy,Africa,Grid,107223,1899756
Algeria,1/1/2021,Country or economy,Africa,Heating and cooling systems,50104,61780341
Algeria,1/1/2021,Country or economy,Africa,Solar PV,183892,4625497
Algeria,1/1/2021,Country or economy,Africa,Wind,0,135
Algeria,2/1/2021,Country or economy,Africa,All technologies,2653340,90516987
Algeria,2/1/2021,Country or economy,Africa,Batteries,2186792,25608152
Algeria,2/1/2021,Country or economy,Africa,EVs,2480,315152
Algeria,2/1/2021,Country or economy,Africa,Grid,22206,1921962
Algeria,2/1/2021,Country or economy,Africa,Heating and cooling systems,95784,57769008
Algeria,2/1/2021,Country or economy,Africa,Solar PV,346078,4902578
Algeria,2/1/2021,Country or economy,Africa,Wind,0,135
Algeria,3/1/2021,Country or economy,Africa,All technologies,9244792,96204532
Algeria,3/1/2021,Country or economy,Africa,Batteries,1791390,26187755
Algeria,3/1/2021,Country or economy,Africa,EVs,24032,256967
Algeria,3/1/2021,Country or economy,Africa,Grid,202573,2096049
Algeria,3/1/2021,Country or economy,Africa,Heating and cooling systems,7082582,62908065
Algeria,3/1/2021,Country or economy,Africa,Solar PV,144215,4755561
Algeria,3/1/2021,Country or economy,Africa,Wind,0,135
Algeria,4/1/2021,Country or economy,Africa,All technologies,2286833,79662039
Algeria,4/1/2021,Country or economy,Africa,Batteries,1337817,26763943
Algeria,4/1/2021,Country or economy,Africa,EVs,0,146353
Algeria,4/1/2021,Country or economy,Africa,Grid,25717,2023816
Algeria,4/1/2021,Country or economy,Africa,Heating and cooling systems,549137,45638191
Algeria,4/1/2021,Country or economy,Africa,Solar PV,374162,5089601
Algeria,4/1/2021,Country or economy,Africa,Wind,0,135
Algeria,5/1/2021,Country or economy,Africa,All technologies,3532069,59973205
Algeria,5/1/2021,Country or economy,Africa,Batteries,1464570,26855547
Algeria,5/1/2021,Country or economy,Africa,EVs,21510,167863
Algeria,5/1/2021,Country or economy,Africa,Grid,6634,1816888
Algeria,5/1/2021,Country or economy,Africa,Heating and cooling systems,235602,24512677
Algeria,5/1/2021,Country or economy,Africa,Solar PV,1803753,6620095
Algeria,5/1/2021,Country or economy,Africa,Wind,0,135
Algeria,6/1/2021,Country or economy,Africa,All technologies,4012813,57773988
Algeria,6/1/2021,Country or economy,Africa,Batteries,1150447,26653826
Algeria,6/1/2021,Country or economy,Africa,EVs,0,140432
Algeria,6/1/2021,Country or economy,Africa,Grid,209065,1853296
Algeria,6/1/2021,Country or economy,Africa,Heating and cooling systems,669952,20761779
Algeria,6/1/2021,Country or economy,Africa,Solar PV,1983349,8364520
Algeria,6/1/2021,Country or economy,Africa,Wind,0,135
Algeria,7/1/2021,Country or economy,Africa,All technologies,4359086,53077657
Algeria,7/1/2021,Country or economy,Africa,Batteries,1627785,25781744
Algeria,7/1/2021,Country or economy,Africa,EVs,128224,242049
Algeria,7/1/2021,Country or economy,Africa,Grid,47635,1785150
Algeria,7/1/2021,Country or economy,Africa,Heating and cooling systems,2507418,16923607
Algeria,7/1/2021,Country or economy,Africa,Solar PV,48024,8344972
Algeria,7/1/2021,Country or economy,Africa,Wind,0,135
Algeria,8/1/2021,Country or economy,Africa,All technologies,1262140,47897132
Algeria,8/1/2021,Country or economy,Africa,Batteries,660180,23939553
Algeria,8/1/2021,Country or economy,Africa,EVs,5141,244438
Algeria,8/1/2021,Country or economy,Africa,Grid,502768,2105118
Algeria,8/1/2021,Country or economy,Africa,Heating and cooling systems,61399,13333600
Algeria,8/1/2021,Country or economy,Africa,Solar PV,32652,8274288
Algeria,8/1/2021,Country or economy,Africa,Wind,0,135
Algeria,9/1/2021,Country or economy,Africa,All technologies,3030321,45041640
Algeria,9/1/2021,Country or economy,Africa,Batteries,1572903,23863818
Algeria,9/1/2021,Country or economy,Africa,EVs,0,234379
Algeria,9/1/2021,Country or economy,Africa,Grid,166605,1844411
Algeria,9/1/2021,Country or economy,Africa,Heating and cooling systems,857501,12454425
Algeria,9/1/2021,Country or economy,Africa,Solar PV,433312,6644472
Algeria,9/1/2021,Country or economy,Africa,Wind,0,135
Algeria,10/1/2021,Country or economy,Africa,All technologies,1072600,38754002
Algeria,10/1/2021,Country or economy,Africa,Batteries,837992,18834864
Algeria,10/1/2021,Country or economy,Africa,EVs,182,225634
Algeria,10/1/2021,Country or economy,Africa,Grid,5425,1481249
Algeria,10/1/2021,Country or economy,Africa,Heating and cooling systems,229001,12498807
Algeria,10/1/2021,Country or economy,Africa,Solar PV,0,5713313
Algeria,10/1/2021,Country or economy,Africa,Wind,0,135
Algeria,11/1/2021,Country or economy,Africa,All technologies,5403386,40763231
Algeria,11/1/2021,Country or economy,Africa,Batteries,1625556,17677660
Algeria,11/1/2021,Country or economy,Africa,EVs,0,225479
Algeria,11/1/2021,Country or economy,Africa,Grid,39472,1364399
Algeria,11/1/2021,Country or economy,Africa,Heating and cooling systems,83531,12427601
Algeria,11/1/2021,Country or economy,Africa,Solar PV,3654827,9068092
Algeria,11/1/2021,Country or economy,Africa,Wind,0,0
Algeria,12/1/2021,Country or economy,Africa,All technologies,1678109,39526627
Algeria,12/1/2021,Country or economy,Africa,Batteries,1468301,16345614
Algeria,12/1/2021,Country or economy,Africa,EVs,11284,220891
Algeria,12/1/2021,Country or economy,Africa,Grid,186906,1522229
Algeria,12/1/2021,Country or economy,Africa,Heating and cooling systems,11369,12433380
Algeria,12/1/2021,Country or economy,Africa,Solar PV,249,9004513
Algeria,12/1/2021,Country or economy,Africa,Wind,0,0
Algeria,1/1/2022,Country or economy,Africa,All technologies,1367839,39903328
Algeria,1/1/2022,Country or economy,Africa,Batteries,1029054,16752787
Algeria,1/1/2022,Country or economy,Africa,EVs,150,193003
Algeria,1/1/2022,Country or economy,Africa,Grid,98034,1513040
Algeria,1/1/2022,Country or economy,Africa,Heating and cooling systems,206811,12590087
Algeria,1/1/2022,Country or economy,Africa,Solar PV,33790,8854411
Algeria,1/1/2022,Country or economy,Africa,Wind,0,0
Algeria,2/1/2022,Country or economy,Africa,All technologies,4870942,42120930
Algeria,2/1/2022,Country or economy,Africa,Batteries,2481212,17047207
Algeria,2/1/2022,Country or economy,Africa,EVs,0,190523
Algeria,2/1/2022,Country or economy,Africa,Grid,83162,1573996
Algeria,2/1/2022,Country or economy,Africa,Heating and cooling systems,2282296,14776599
Algeria,2/1/2022,Country or economy,Africa,Solar PV,24272,8532605
Algeria,2/1/2022,Country or economy,Africa,Wind,0,0
Algeria,3/1/2022,Country or economy,Africa,All technologies,4299056,37175194
Algeria,3/1/2022,Country or economy,Africa,Batteries,1763736,17019553
Algeria,3/1/2022,Country or economy,Africa,EVs,0,166491
Algeria,3/1/2022,Country or economy,Africa,Grid,257358,1628781
Algeria,3/1/2022,Country or economy,Africa,Heating and cooling systems,2275390,9969407
Algeria,3/1/2022,Country or economy,Africa,Solar PV,2572,8390962
Algeria,3/1/2022,Country or economy,Africa,Wind,0,0
Algeria,4/1/2022,Country or economy,Africa,All technologies,7687717,42576078
Algeria,4/1/2022,Country or economy,Africa,Batteries,473645,16155381
Algeria,4/1/2022,Country or economy,Africa,EVs,0,166491
Algeria,4/1/2022,Country or economy,Africa,Grid,99592,1702656
Algeria,4/1/2022,Country or economy,Africa,Heating and cooling systems,7080229,16500499
Algeria,4/1/2022,Country or economy,Africa,Solar PV,34251,8051051
Algeria,4/1/2022,Country or economy,Africa,Wind,0,0
Algeria,5/1/2022,Country or economy,Africa,All technologies,3846979,42890988
Algeria,5/1/2022,Country or economy,Africa,Batteries,164692,14855503
Algeria,5/1/2022,Country or economy,Africa,EVs,0,144981
Algeria,5/1/2022,Country or economy,Africa,Grid,347850,2043872
Algeria,5/1/2022,Country or economy,Africa,Heating and cooling systems,3222800,19487697
Algeria,5/1/2022,Country or economy,Africa,Solar PV,111637,6358935
Algeria,5/1/2022,Country or economy,Africa,Wind,0,0
Algeria,6/1/2022,Country or economy,Africa,All technologies,3205313,42083488
Algeria,6/1/2022,Country or economy,Africa,Batteries,427267,14132323
Algeria,6/1/2022,Country or economy,Africa,EVs,129,145110
Algeria,6/1/2022,Country or economy,Africa,Grid,216069,2050876
Algeria,6/1/2022,Country or economy,Africa,Heating and cooling systems,2321154,21138899
Algeria,6/1/2022,Country or economy,Africa,Solar PV,240694,4616280
Algeria,6/1/2022,Country or economy,Africa,Wind,0,0
Algeria,7/1/2022,Country or economy,Africa,All technologies,5250115,42974517
Algeria,7/1/2022,Country or economy,Africa,Batteries,2560208,15064746
Algeria,7/1/2022,Country or economy,Africa,EVs,0,16886
Algeria,7/1/2022,Country or economy,Africa,Grid,119645,2122886
Algeria,7/1/2022,Country or economy,Africa,Heating and cooling systems,2413643,21045124
Algeria,7/1/2022,Country or economy,Africa,Solar PV,156619,4724875
Algeria,7/1/2022,Country or economy,Africa,Wind,0,0
Algeria,8/1/2022,Country or economy,Africa,All technologies,2490194,44202571
Algeria,8/1/2022,Country or economy,Africa,Batteries,462012,14866578
Algeria,8/1/2022,Country or economy,Africa,EVs,200,11945
Algeria,8/1/2022,Country or economy,Africa,Grid,315443,1935561
Algeria,8/1/2022,Country or economy,Africa,Heating and cooling systems,1699936,22683661
Algeria,8/1/2022,Country or economy,Africa,Solar PV,12603,4704826
Algeria,8/1/2022,Country or economy,Africa,Wind,0,0
Algeria,9/1/2022,Country or economy,Africa,All technologies,4521033,45693283
Algeria,9/1/2022,Country or economy,Africa,Batteries,3718423,17012098
Algeria,9/1/2022,Country or economy,Africa,EVs,0,11945
Algeria,9/1/2022,Country or economy,Africa,Grid,44860,1813816
Algeria,9/1/2022,Country or economy,Africa,Heating and cooling systems,717246,22543406
Algeria,9/1/2022,Country or economy,Africa,Solar PV,40504,4312018
Algeria,9/1/2022,Country or economy,Africa,Wind,0,0
Algeria,10/1/2022,Country or economy,Africa,All technologies,788072,45408755
Algeria,10/1/2022,Country or economy,Africa,Batteries,616008,16790114
Algeria,10/1/2022,Country or economy,Africa,EVs,751,12514
Algeria,10/1/2022,Country or economy,Africa,Grid,496,1808887
Algeria,10/1/2022,Country or economy,Africa,Heating and cooling systems,170817,22485222
Algeria,10/1/2022,Country or economy,Africa,Solar PV,0,4312018
Algeria,10/1/2022,Country or economy,Africa,Wind,0,0
Algeria,11/1/2022,Country or economy,Africa,All technologies,3631954,43637323
Algeria,11/1/2022,Country or economy,Africa,Batteries,3088769,18253327
Algeria,11/1/2022,Country or economy,Africa,EVs,80,12594
Algeria,11/1/2022,Country or economy,Africa,Grid,79589,1849004
Algeria,11/1/2022,Country or economy,Africa,Heating and cooling systems,433242,22834933
Algeria,11/1/2022,Country or economy,Africa,Solar PV,30274,687465
Algeria,11/1/2022,Country or economy,Africa,Wind,0,0
Algeria,12/1/2022,Country or economy,Africa,All technologies,3938918,45898132
Algeria,12/1/2022,Country or economy,Africa,Batteries,408111,17193137
Algeria,12/1/2022,Country or economy,Africa,EVs,698,2008
Algeria,12/1/2022,Country or economy,Africa,Grid,1112878,2774976
Algeria,12/1/2022,Country or economy,Africa,Heating and cooling systems,2406518,25230082
Algeria,12/1/2022,Country or economy,Africa,Solar PV,10713,697929
Algeria,12/1/2022,Country or economy,Africa,Wind,0,0
Algeria,1/1/2023,Country or economy,Africa,All technologies,8184588,52714881
Algeria,1/1/2023,Country or economy,Africa,Batteries,2108570,18272653
Algeria,1/1/2023,Country or economy,Africa,EVs,79118,80976
Algeria,1/1/2023,Country or economy,Africa,Grid,853896,3530838
Algeria,1/1/2023,Country or economy,Africa,Heating and cooling systems,4779507,29802778
Algeria,1/1/2023,Country or economy,Africa,Solar PV,363497,1027636
Algeria,1/1/2023,Country or economy,Africa,Wind,0,0
Algeria,2/1/2023,Country or economy,Africa,All technologies,11557635,59401574
Algeria,2/1/2023,Country or economy,Africa,Batteries,9581436,25372877
Algeria,2/1/2023,Country or economy,Africa,EVs,1133,82109
Algeria,2/1/2023,Country or economy,Africa,Grid,121749,3569425
Algeria,2/1/2023,Country or economy,Africa,Heating and cooling systems,1850939,29371421
Algeria,2/1/2023,Country or economy,Africa,Solar PV,2378,1005742
Algeria,2/1/2023,Country or economy,Africa,Wind,0,0
Algeria,3/1/2023,Country or economy,Africa,All technologies,17603419,72705937
Algeria,3/1/2023,Country or economy,Africa,Batteries,2902004,26511145
Algeria,3/1/2023,Country or economy,Africa,EVs,27940,110049
Algeria,3/1/2023,Country or economy,Africa,Grid,9404,3321471
Algeria,3/1/2023,Country or economy,Africa,Heating and cooling systems,14641586,41737617
Algeria,3/1/2023,Country or economy,Africa,Solar PV,22485,1025655
Algeria,3/1/2023,Country or economy,Africa,Wind,0,0
Algeria,4/1/2023,Country or economy,Africa,All technologies,13108664,78126884
Algeria,4/1/2023,Country or economy,Africa,Batteries,527430,26564930
Algeria,4/1/2023,Country or economy,Africa,EVs,6131,116180
Algeria,4/1/2023,Country or economy,Africa,Grid,1239308,4461187
Algeria,4/1/2023,Country or economy,Africa,Heating and cooling systems,11075298,45732686
Algeria,4/1/2023,Country or economy,Africa,Solar PV,260497,1251901
Algeria,4/1/2023,Country or economy,Africa,Wind,0,0
Algeria,5/1/2023,Country or economy,Africa,All technologies,6110845,80390750
Algeria,5/1/2023,Country or economy,Africa,Batteries,1324297,27724535
Algeria,5/1/2023,Country or economy,Africa,EVs,200,116380
Algeria,5/1/2023,Country or economy,Africa,Grid,188845,4302182
Algeria,5/1/2023,Country or economy,Africa,Heating and cooling systems,4329669,46839555
Algeria,5/1/2023,Country or economy,Africa,Solar PV,267834,1408098
Algeria,5/1/2023,Country or economy,Africa,Wind,0,0
Algeria,6/1/2023,Country or economy,Africa,All technologies,13739315,90924752
Algeria,6/1/2023,Country or economy,Africa,Batteries,1409505,28706773
Algeria,6/1/2023,Country or economy,Africa,EVs,44,116295
Algeria,6/1/2023,Country or economy,Africa,Grid,8513168,12599281
Algeria,6/1/2023,Country or economy,Africa,Heating and cooling systems,3621566,48139967
Algeria,6/1/2023,Country or economy,Africa,Solar PV,195032,1362436
Algeria,6/1/2023,Country or economy,Africa,Wind,0,0
Algeria,7/1/2023,Country or economy,Africa,All technologies,8876107,94550744
Algeria,7/1/2023,Country or economy,Africa,Batteries,1142047,27288612
Algeria,7/1/2023,Country or economy,Africa,EVs,40556,156851
Algeria,7/1/2023,Country or economy,Africa,Grid,6433356,18912992
Algeria,7/1/2023,Country or economy,Africa,Heating and cooling systems,179674,45905998
Algeria,7/1/2023,Country or economy,Africa,Solar PV,1080474,2286291
Algeria,7/1/2023,Country or economy,Africa,Wind,0,0
Algeria,8/1/2023,Country or economy,Africa,All technologies,19349874,111410424
Algeria,8/1/2023,Country or economy,Africa,Batteries,5221247,32047847
Algeria,8/1/2023,Country or economy,Africa,EVs,26358,183009
Algeria,8/1/2023,Country or economy,Africa,Grid,10721835,29319384
Algeria,8/1/2023,Country or economy,Africa,Heating and cooling systems,3318794,47524856
Algeria,8/1/2023,Country or economy,Africa,Solar PV,61640,2335328
Algeria,8/1/2023,Country or economy,Africa,Wind,0,0
Algeria,9/1/2023,Country or economy,Africa,All technologies,4494625,111384016
Algeria,9/1/2023,Country or economy,Africa,Batteries,2933591,31263015
Algeria,9/1/2023,Country or economy,Africa,EVs,95905,278914
Algeria,9/1/2023,Country or economy,Africa,Grid,115340,29389864
Algeria,9/1/2023,Country or economy,Africa,Heating and cooling systems,1244089,48051699
Algeria,9/1/2023,Country or economy,Africa,Solar PV,105700,2400524
